[13:29:31] 🎯 СИГНАЛ OP/USDT:USDT SELL
[13:29:32] 📦 Стрим OP/USDT:USDT (Limit): sell 1291
[13:29:54] 🎯 СИГНАЛ APT/USDT:USDT SELL
[13:29:55] 📦 Стрим APT/USDT:USDT (Limit): sell 162
[13:29:59] 🎯 СИГНАЛ ORDI/USDT:USDT SELL
[13:29:59] 📦 Стрим ORDI/USDT:USDT (Limit): sell 36
[13:30:02] 🎯 Выставляю Тейк №1: 14 по 4.289
[13:30:02] 📦 Стрим ORDI/USDT:USDT (Limit): buy 14
[17:55:31] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:34] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:37] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:40] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:43] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:46] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:49] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:52] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:55] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 19m | Vol: 386
[17:55:58] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 19m | Vol: 386
[17:56:01] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 19m | Vol: 386
[17:56:04] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 19m | Vol: 386
[17:56:07] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:10] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:13] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:16] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:19] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:22] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:25] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:29] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:32] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:35] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:38] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:41] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:44] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:47] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:50] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:53] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:56] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:56:59] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:57:02] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 20m | Vol: 386
[17:57:05] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:08] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:11] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:14] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:17] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:20] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:23] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:26] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:29] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:32] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:35] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:38] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:41] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:44] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:47] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:50] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:53] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:56] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 21m | Vol: 386
[17:57:59] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 21m | Vol: 386
[17:58:02] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 21m | Vol: 386
[17:58:05] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:08] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:11] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:14] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:17] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:20] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:23] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:26] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:29] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:32] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:35] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:38] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:41] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:44] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:47] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:50] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:53] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:56] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 22m | Vol: 386
[17:58:59] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 22m | Vol: 386
[17:59:02] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 22m | Vol: 386
[17:59:05] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 23m | Vol: 386
[17:59:08] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 23m | Vol: 386
[17:59:11] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 23m | Vol: 386
[17:59:14] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 23m | Vol: 386
[17:59:17] 🛡️ Тейк подхвачен. Soft-BE ON.
[17:59:17] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:20] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:23] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:26] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:29] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:32] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:35] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:38] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:41] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:44] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:47] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:50] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:53] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[17:59:57] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[18:00:00] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[18:00:03] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[18:00:06] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[18:00:09] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[18:00:12] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[18:00:15] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 0m | Vol: 232
[18:00:18] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:21] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:24] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:27] 📡 LDO/USDT:USDT | Prof: 0.7% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:30] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:33] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:36] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:39] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:42] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:45] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:48] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:51] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:54] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 1m | Vol: 232
[18:00:57] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 1m | Vol: 232
[18:01:00] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 1m | Vol: 232
[18:01:03] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 1m | Vol: 232
[18:01:06] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 1m | Vol: 232
[18:01:09] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 1m | Vol: 232
[18:01:12] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 1m | Vol: 232
[18:01:15] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 1m | Vol: 232
[18:01:18] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:21] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:24] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:27] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:30] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:33] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:36] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:39] 📡 LDO/USDT:USDT | Prof: 0.67% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:42] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:45] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:48] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:51] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:54] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 2m | Vol: 232
[18:01:57] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 2m | Vol: 232
[18:02:00] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 2m | Vol: 232
[18:02:03] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 2m | Vol: 232
[18:02:06] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 2m | Vol: 232
[18:02:09] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 2m | Vol: 232
[18:02:12] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 2m | Vol: 232
[18:02:15] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 2m | Vol: 232
[18:02:18] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:21] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:25] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:28] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:31] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:34] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:37] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:40] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:43] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:46] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:49] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:52] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:55] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:02:58] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:03:01] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:03:04] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 3m | Vol: 232
[18:03:07] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 3m | Vol: 232
[18:03:10] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 3m | Vol: 232
[18:03:13] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 3m | Vol: 232
[18:03:16] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:19] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:22] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:25] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:28] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:31] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:34] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:37] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:40] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:43] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:46] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:49] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:52] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:55] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 4m | Vol: 232
[18:03:58] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 4m | Vol: 232
[18:04:01] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 4m | Vol: 232
[18:04:04] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 4m | Vol: 232
[18:04:07] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 4m | Vol: 232
[18:04:10] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 4m | Vol: 232
[18:04:13] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 4m | Vol: 232
[18:04:16] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:19] 📡 LDO/USDT:USDT | Prof: 0.41% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:22] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:25] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:28] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:31] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:34] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:37] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:40] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:43] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:46] 📡 LDO/USDT:USDT | Prof: 0.44% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:49] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:52] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:55] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 5m | Vol: 232
[18:04:58] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 5m | Vol: 232
[18:05:01] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 5m | Vol: 232
[18:05:04] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 5m | Vol: 232
[18:05:07] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 5m | Vol: 232
[18:05:10] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 5m | Vol: 232
[18:05:13] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 5m | Vol: 232
[18:05:16] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:19] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:22] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:25] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:28] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:31] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:34] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:37] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:41] 📡 LDO/USDT:USDT | Prof: 0.52% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:44] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:47] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:50] 📡 LDO/USDT:USDT | Prof: 0.47% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:53] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:56] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:05:59] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:06:02] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:06:05] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:06:08] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:06:11] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:06:14] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 6m | Vol: 232
[18:06:17] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:20] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:23] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:26] 📡 LDO/USDT:USDT | Prof: 0.49% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:29] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:32] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:35] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:38] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:41] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:44] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:47] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:50] 📡 LDO/USDT:USDT | Prof: 0.65% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:53] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:56] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 7m | Vol: 232
[18:06:59] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 7m | Vol: 232
[18:07:02] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 7m | Vol: 232
[18:07:05] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 7m | Vol: 232
[18:07:08] 📡 LDO/USDT:USDT | Prof: 0.62% | BE: 0.1% | Time: 7m | Vol: 232
[18:07:11] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 7m | Vol: 232
[18:07:14] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 7m | Vol: 232
[18:07:17] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:20] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:23] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:26] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:29] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:32] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:35] 📡 LDO/USDT:USDT | Prof: 0.57% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:38] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:41] 📡 LDO/USDT:USDT | Prof: 0.54% | BE: 0.1% | Time: 8m | Vol: 232
[18:07:44] 📡 LDO/USDT:USDT | Prof: 0.6% | BE: 0.1% | Time: 8m | Vol: 232
